OrderDate,OrderID,ProductID,CustomerID,SalesID,ShippedDate,ShipperName,UnitPrice,Quantity,Freight
5-Dec-1997,10766,PRD002,CST056,SLS004,9-Dec-1997,Speedy Express,19.00,40,157.55
5-Dec-1997,10766,PRD007,CST056,SLS004,9-Dec-1997,Speedy Express,30.00,35,157.55
5-Dec-1997,10766,PRD068,CST056,SLS004,9-Dec-1997,Speedy Express,12.50,40,157.55
5-Dec-1997,10767,PRD042,CST076,SLS004,15-Dec-1997,Federal Shipping,14.00,2,1.59
8-Dec-1997,10768,PRD022,CST004,SLS003,15-Dec-1997,United Package,21.00,4,146.32
8-Dec-1997,10768,PRD031,CST004,SLS003,15-Dec-1997,United Package,12.50,50,146.32
8-Dec-1997,10768,PRD060,CST004,SLS003,15-Dec-1997,United Package,34.00,15,146.32
8-Dec-1997,10768,PRD071,CST004,SLS003,15-Dec-1997,United Package,21.50,12,146.32
8-Dec-1997,10769,PRD061,CST083,SLS003,12-Dec-1997,Speedy Express,28.50,20,65.06
8-Dec-1997,10769,PRD062,CST083,SLS003,12-Dec-1997,Speedy Express,49.30,15,65.06
8-Dec-1997,10769,PRD041,CST083,SLS003,12-Dec-1997,Speedy Express,9.65,30,65.06
8-Dec-1997,10769,PRD052,CST083,SLS003,12-Dec-1997,Speedy Express,7.00,15,65.06
9-Dec-1997,10770,PRD011,CST034,SLS008,17-Dec-1997,Federal Shipping,21.00,15,5.32
10-Dec-1997,10771,PRD071,CST020,SLS009,2-Jan-1998,United Package,21.50,16,11.19
10-Dec-1997,10772,PRD029,CST044,SLS003,19-Dec-1997,United Package,123.79,18,91.28
10-Dec-1997,10772,PRD059,CST044,SLS003,19-Dec-1997,United Package,55.00,25,91.28
11-Dec-1997,10773,PRD017,CST020,SLS001,16-Dec-1997,Federal Shipping,39.00,33,96.43
11-Dec-1997,10773,PRD031,CST020,SLS001,16-Dec-1997,Federal Shipping,12.50,70,96.43
11-Dec-1997,10773,PRD075,CST020,SLS001,16-Dec-1997,Federal Shipping,7.75,7,96.43
11-Dec-1997,10774,PRD066,CST024,SLS004,12-Dec-1997,Speedy Express,17.00,50,48.20
11-Dec-1997,10774,PRD031,CST024,SLS004,12-Dec-1997,Speedy Express,12.50,2,48.20
12-Dec-1997,10775,PRD010,CST078,SLS007,26-Dec-1997,Speedy Express,31.00,6,20.25
12-Dec-1997,10775,PRD067,CST078,SLS007,26-Dec-1997,Speedy Express,14.00,3,20.25
15-Dec-1997,10776,PRD031,CST020,SLS001,18-Dec-1997,Federal Shipping,12.50,16,351.53
15-Dec-1997,10776,PRD042,CST020,SLS001,18-Dec-1997,Federal Shipping,14.00,12,351.53
15-Dec-1997,10776,PRD045,CST020,SLS001,18-Dec-1997,Federal Shipping,9.50,27,351.53
15-Dec-1997,10776,PRD051,CST020,SLS001,18-Dec-1997,Federal Shipping,53.00,120,351.53
15-Dec-1997,10777,PRD042,CST031,SLS007,21-Jan-1998,United Package,14.00,20,3.01
16-Dec-1997,10778,PRD041,CST005,SLS003,24-Dec-1997,Speedy Express,9.65,10,6.79
16-Dec-1997,10779,PRD016,CST052,SLS003,14-Jan-1998,United Package,17.45,20,58.13
16-Dec-1997,10779,PRD062,CST052,SLS003,14-Jan-1998,United Package,49.30,20,58.13
16-Dec-1997,10780,PRD070,CST046,SLS002,25-Dec-1997,Speedy Express,15.00,35,42.13
16-Dec-1997,10780,PRD077,CST046,SLS002,25-Dec-1997,Speedy Express,13.00,15,42.13
17-Dec-1997,10781,PRD074,CST087,SLS002,19-Dec-1997,Federal Shipping,10.00,35,73.16
17-Dec-1997,10781,PRD054,CST087,SLS002,19-Dec-1997,Federal Shipping,7.45,3,73.16
17-Dec-1997,10781,PRD056,CST087,SLS002,19-Dec-1997,Federal Shipping,38.00,20,73.16
17-Dec-1997,10782,PRD031,CST012,SLS009,22-Dec-1997,Federal Shipping,12.50,1,1.10
18-Dec-1997,10783,PRD031,CST034,SLS004,19-Dec-1997,United Package,12.50,10,124.98
18-Dec-1997,10783,PRD038,CST034,SLS004,19-Dec-1997,United Package,263.50,5,124.98
18-Dec-1997,10784,PRD036,CST049,SLS004,22-Dec-1997,Federal Shipping,19.00,30,70.09
18-Dec-1997,10784,PRD039,CST049,SLS004,22-Dec-1997,Federal Shipping,18.00,2,70.09
18-Dec-1997,10784,PRD072,CST049,SLS004,22-Dec-1997,Federal Shipping,34.80,30,70.09
18-Dec-1997,10785,PRD010,CST033,SLS001,24-Dec-1997,Federal Shipping,31.00,10,1.51
18-Dec-1997,10785,PRD075,CST033,SLS001,24-Dec-1997,Federal Shipping,7.75,10,1.51
19-Dec-1997,10786,PRD008,CST062,SLS008,23-Dec-1997,Speedy Express,40.00,30,110.87
19-Dec-1997,10786,PRD030,CST062,SLS008,23-Dec-1997,Speedy Express,25.89,15,110.87
19-Dec-1997,10786,PRD075,CST062,SLS008,23-Dec-1997,Speedy Express,7.75,42,110.87
19-Dec-1997,10787,PRD002,CST041,SLS002,26-Dec-1997,Speedy Express,19.00,15,249.93
19-Dec-1997,10787,PRD029,CST041,SLS002,26-Dec-1997,Speedy Express,123.79,20,249.93
22-Dec-1997,10788,PRD019,CST063,SLS001,19-Jan-1998,United Package,9.20,50,42.70
22-Dec-1997,10788,PRD075,CST063,SLS001,19-Jan-1998,United Package,7.75,40,42.70
22-Dec-1997,10789,PRD018,CST023,SLS001,31-Dec-1997,United Package,62.50,30,100.60
22-Dec-1997,10789,PRD035,CST023,SLS001,31-Dec-1997,United Package,18.00,15,100.60
22-Dec-1997,10789,PRD063,CST023,SLS001,31-Dec-1997,United Package,43.90,30,100.60
22-Dec-1997,10789,PRD068,CST023,SLS001,31-Dec-1997,United Package,12.50,18,100.60
22-Dec-1997,10790,PRD007,CST031,SLS006,26-Dec-1997,Speedy Express,30.00,3,28.23
22-Dec-1997,10790,PRD056,CST031,SLS006,26-Dec-1997,Speedy Express,38.00,20,28.23
23-Dec-1997,10791,PRD029,CST025,SLS006,1-Jan-1998,United Package,123.79,14,16.85
23-Dec-1997,10791,PRD041,CST025,SLS006,1-Jan-1998,United Package,9.65,20,16.85
23-Dec-1997,10792,PRD002,CST091,SLS001,31-Dec-1997,Federal Shipping,19.00,10,23.79
23-Dec-1997,10792,PRD054,CST091,SLS001,31-Dec-1997,Federal Shipping,7.45,3,23.79
23-Dec-1997,10792,PRD068,CST091,SLS001,31-Dec-1997,Federal Shipping,12.50,15,23.79
24-Dec-1997,10793,PRD041,CST004,SLS003,8-Jan-1998,Federal Shipping,9.65,14,4.52
24-Dec-1997,10793,PRD052,CST004,SLS003,8-Jan-1998,Federal Shipping,7.00,8,4.52
24-Dec-1997,10794,PRD014,CST061,SLS006,2-Jan-1998,Speedy Express,23.25,15,21.49
24-Dec-1997,10794,PRD054,CST061,SLS006,2-Jan-1998,Speedy Express,7.45,6,21.49
24-Dec-1997,10795,PRD016,CST020,SLS008,20-Jan-1998,United Package,17.45,65,126.66
24-Dec-1997,10795,PRD017,CST020,SLS008,20-Jan-1998,United Package,39.00,35,126.66
25-Dec-1997,10796,PRD044,CST035,SLS003,14-Jan-1998,Speedy Express,19.45,10,26.52
25-Dec-1997,10796,PRD026,CST035,SLS003,14-Jan-1998,Speedy Express,31.23,21,26.52
25-Dec-1997,10796,PRD064,CST035,SLS003,14-Jan-1998,Speedy Express,33.25,35,26.52
25-Dec-1997,10796,PRD069,CST035,SLS003,14-Jan-1998,Speedy Express,36.00,24,26.52
25-Dec-1997,10797,PRD011,CST017,SLS007,5-Jan-1998,United Package,21.00,20,33.35
26-Dec-1997,10798,PRD062,CST038,SLS002,5-Jan-1998,Speedy Express,49.30,2,2.33
26-Dec-1997,10798,PRD072,CST038,SLS002,5-Jan-1998,Speedy Express,34.80,10,2.33
26-Dec-1997,10799,PRD059,CST039,SLS009,5-Jan-1998,Federal Shipping,55.00,25,30.76
26-Dec-1997,10799,PRD013,CST039,SLS009,5-Jan-1998,Federal Shipping,6.00,20,30.76
26-Dec-1997,10799,PRD024,CST039,SLS009,5-Jan-1998,Federal Shipping,4.50,20,30.76
26-Dec-1997,10800,PRD011,CST072,SLS001,5-Jan-1998,Federal Shipping,21.00,50,137.44
26-Dec-1997,10800,PRD051,CST072,SLS001,5-Jan-1998,Federal Shipping,53.00,10,137.44
26-Dec-1997,10800,PRD054,CST072,SLS001,5-Jan-1998,Federal Shipping,7.45,7,137.44
29-Dec-1997,10801,PRD017,CST008,SLS004,31-Dec-1997,United Package,39.00,40,97.09
29-Dec-1997,10801,PRD029,CST008,SLS004,31-Dec-1997,United Package,123.79,20,97.09
29-Dec-1997,10802,PRD030,CST073,SLS004,2-Jan-1998,United Package,25.89,25,257.26
29-Dec-1997,10802,PRD051,CST073,SLS004,2-Jan-1998,United Package,53.00,30,257.26
29-Dec-1997,10802,PRD055,CST073,SLS004,2-Jan-1998,United Package,24.00,60,257.26
29-Dec-1997,10802,PRD062,CST073,SLS004,2-Jan-1998,United Package,49.30,5,257.26
30-Dec-1997,10803,PRD019,CST088,SLS004,6-Jan-1998,Speedy Express,9.20,24,55.23
30-Dec-1997,10803,PRD025,CST088,SLS004,6-Jan-1998,Speedy Express,14.00,15,55.23
30-Dec-1997,10803,PRD059,CST088,SLS004,6-Jan-1998,Speedy Express,55.00,15,55.23
30-Dec-1997,10804,PRD010,CST072,SLS006,7-Jan-1998,United Package,31.00,36,27.33
30-Dec-1997,10804,PRD028,CST072,SLS006,7-Jan-1998,United Package,45.60,24,27.33
30-Dec-1997,10804,PRD049,CST072,SLS006,7-Jan-1998,United Package,20.00,4,27.33
30-Dec-1997,10805,PRD034,CST077,SLS002,9-Jan-1998,Federal Shipping,14.00,10,237.34
30-Dec-1997,10805,PRD038,CST077,SLS002,9-Jan-1998,Federal Shipping,263.50,10,237.34
31-Dec-1997,10806,PRD065,CST084,SLS003,5-Jan-1998,United Package,21.05,2,22.11
31-Dec-1997,10806,PRD002,CST084,SLS003,5-Jan-1998,United Package,19.00,20,22.11
31-Dec-1997,10806,PRD074,CST084,SLS003,5-Jan-1998,United Package,10.00,15,22.11
31-Dec-1997,10807,PRD040,CST027,SLS004,30-Jan-1998,Speedy Express,18.40,1,1.36
1-Jan-1998,10808,PRD056,CST055,SLS002,9-Jan-1998,Federal Shipping,38.00,20,45.53
1-Jan-1998,10808,PRD076,CST055,SLS002,9-Jan-1998,Federal Shipping,18.00,50,45.53
1-Jan-1998,10809,PRD052,CST088,SLS007,7-Jan-1998,Speedy Express,7.00,20,4.87
1-Jan-1998,10810,PRD013,CST042,SLS002,7-Jan-1998,Federal Shipping,6.00,7,4.33
1-Jan-1998,10810,PRD025,CST042,SLS002,7-Jan-1998,Federal Shipping,14.00,5,4.33
1-Jan-1998,10810,PRD070,CST042,SLS002,7-Jan-1998,Federal Shipping,15.00,5,4.33
2-Jan-1998,10811,PRD019,CST047,SLS008,8-Jan-1998,Speedy Express,9.20,15,31.22
2-Jan-1998,10811,PRD023,CST047,SLS008,8-Jan-1998,Speedy Express,9.00,18,31.22
2-Jan-1998,10811,PRD040,CST047,SLS008,8-Jan-1998,Speedy Express,18.40,30,31.22
2-Jan-1998,10812,PRD077,CST066,SLS005,12-Jan-1998,Speedy Express,13.00,20,59.78
2-Jan-1998,10812,PRD031,CST066,SLS005,12-Jan-1998,Speedy Express,12.50,16,59.78
2-Jan-1998,10812,PRD072,CST066,SLS005,12-Jan-1998,Speedy Express,34.80,40,59.78
5-Jan-1998,10813,PRD046,CST067,SLS001,9-Jan-1998,Speedy Express,12.00,35,47.38
5-Jan-1998,10813,PRD002,CST067,SLS001,9-Jan-1998,Speedy Express,19.00,12,47.38
5-Jan-1998,10814,PRD041,CST084,SLS003,14-Jan-1998,Federal Shipping,9.65,20,130.94
5-Jan-1998,10814,PRD043,CST084,SLS003,14-Jan-1998,Federal Shipping,46.00,20,130.94
5-Jan-1998,10814,PRD048,CST084,SLS003,14-Jan-1998,Federal Shipping,12.75,8,130.94
5-Jan-1998,10814,PRD061,CST084,SLS003,14-Jan-1998,Federal Shipping,28.50,30,130.94
5-Jan-1998,10815,PRD033,CST071,SLS002,14-Jan-1998,Federal Shipping,2.50,16,14.62
6-Jan-1998,10816,PRD038,CST032,SLS004,4-Feb-1998,United Package,263.50,30,719.78
6-Jan-1998,10816,PRD062,CST032,SLS004,4-Feb-1998,United Package,49.30,20,719.78
6-Jan-1998,10817,PRD038,CST039,SLS003,13-Jan-1998,United Package,263.50,30,306.07
6-Jan-1998,10817,PRD026,CST039,SLS003,13-Jan-1998,United Package,31.23,40,306.07
6-Jan-1998,10817,PRD040,CST039,SLS003,13-Jan-1998,United Package,18.40,60,306.07
6-Jan-1998,10817,PRD062,CST039,SLS003,13-Jan-1998,United Package,49.30,25,306.07
7-Jan-1998,10818,PRD032,CST049,SLS007,12-Jan-1998,Federal Shipping,32.00,20,65.48
7-Jan-1998,10818,PRD041,CST049,SLS007,12-Jan-1998,Federal Shipping,9.65,20,65.48
7-Jan-1998,10819,PRD043,CST012,SLS002,16-Jan-1998,Federal Shipping,46.00,7,19.76
7-Jan-1998,10819,PRD075,CST012,SLS002,16-Jan-1998,Federal Shipping,7.75,20,19.76
7-Jan-1998,10820,PRD056,CST065,SLS003,13-Jan-1998,United Package,38.00,30,37.52
8-Jan-1998,10821,PRD035,CST075,SLS001,15-Jan-1998,Speedy Express,18.00,20,36.68
8-Jan-1998,10821,PRD051,CST075,SLS001,15-Jan-1998,Speedy Express,53.00,6,36.68
8-Jan-1998,10822,PRD062,CST082,SLS006,16-Jan-1998,Federal Shipping,49.30,3,7.00
8-Jan-1998,10822,PRD070,CST082,SLS006,16-Jan-1998,Federal Shipping,15.00,6,7.00
9-Jan-1998,10823,PRD057,CST046,SLS005,13-Jan-1998,United Package,19.50,15,163.97
9-Jan-1998,10823,PRD011,CST046,SLS005,13-Jan-1998,United Package,21.00,20,163.97
9-Jan-1998,10823,PRD059,CST046,SLS005,13-Jan-1998,United Package,55.00,40,163.97
9-Jan-1998,10823,PRD077,CST046,SLS005,13-Jan-1998,United Package,13.00,15,163.97
9-Jan-1998,10824,PRD041,CST024,SLS008,30-Jan-1998,Speedy Express,9.65,12,1.23
9-Jan-1998,10824,PRD070,CST024,SLS008,30-Jan-1998,Speedy Express,15.00,9,1.23
9-Jan-1998,10825,PRD026,CST017,SLS001,14-Jan-1998,Speedy Express,31.23,12,79.25
9-Jan-1998,10825,PRD053,CST017,SLS001,14-Jan-1998,Speedy Express,32.80,20,79.25
12-Jan-1998,10826,PRD031,CST007,SLS006,6-Feb-1998,Speedy Express,12.50,35,7.09
12-Jan-1998,10826,PRD057,CST007,SLS006,6-Feb-1998,Speedy Express,19.50,15,7.09
12-Jan-1998,10827,PRD010,CST009,SLS001,6-Feb-1998,United Package,31.00,15,63.54
12-Jan-1998,10827,PRD039,CST009,SLS001,6-Feb-1998,United Package,18.00,21,63.54
13-Jan-1998,10828,PRD020,CST064,SLS009,4-Feb-1998,Speedy Express,81.00,5,90.85
13-Jan-1998,10828,PRD038,CST064,SLS009,4-Feb-1998,Speedy Express,263.50,2,90.85
13-Jan-1998,10829,PRD002,CST038,SLS009,23-Jan-1998,Speedy Express,19.00,10,154.72
13-Jan-1998,10829,PRD008,CST038,SLS009,23-Jan-1998,Speedy Express,40.00,20,154.72
13-Jan-1998,10829,PRD013,CST038,SLS009,23-Jan-1998,Speedy Express,6.00,10,154.72
13-Jan-1998,10829,PRD060,CST038,SLS009,23-Jan-1998,Speedy Express,34.00,21,154.72
13-Jan-1998,10830,PRD006,CST081,SLS004,21-Jan-1998,United Package,25.00,6,81.83
13-Jan-1998,10830,PRD039,CST081,SLS004,21-Jan-1998,United Package,18.00,28,81.83
13-Jan-1998,10830,PRD060,CST081,SLS004,21-Jan-1998,United Package,34.00,30,81.83
13-Jan-1998,10830,PRD068,CST081,SLS004,21-Jan-1998,United Package,12.50,24,81.83
14-Jan-1998,10831,PRD019,CST070,SLS003,23-Jan-1998,United Package,9.20,2,72.19
14-Jan-1998,10831,PRD035,CST070,SLS003,23-Jan-1998,United Package,18.00,8,72.19
14-Jan-1998,10831,PRD038,CST070,SLS003,23-Jan-1998,United Package,263.50,8,72.19
14-Jan-1998,10831,PRD043,CST070,SLS003,23-Jan-1998,United Package,46.00,9,72.19
14-Jan-1998,10832,PRD064,CST041,SLS002,19-Jan-1998,United Package,33.25,3,43.26
14-Jan-1998,10832,PRD013,CST041,SLS002,19-Jan-1998,United Package,6.00,3,43.26
14-Jan-1998,10832,PRD025,CST041,SLS002,19-Jan-1998,United Package,14.00,10,43.26
14-Jan-1998,10832,PRD044,CST041,SLS002,19-Jan-1998,United Package,19.45,16,43.26
15-Jan-1998,10833,PRD007,CST056,SLS006,23-Jan-1998,United Package,30.00,20,71.49
15-Jan-1998,10833,PRD031,CST056,SLS006,23-Jan-1998,United Package,12.50,9,71.49
15-Jan-1998,10833,PRD053,CST056,SLS006,23-Jan-1998,United Package,32.80,9,71.49
15-Jan-1998,10834,PRD029,CST081,SLS001,19-Jan-1998,Federal Shipping,123.79,8,29.78
15-Jan-1998,10834,PRD030,CST081,SLS001,19-Jan-1998,Federal Shipping,25.89,20,29.78
15-Jan-1998,10835,PRD059,CST001,SLS001,21-Jan-1998,Federal Shipping,55.00,15,69.53
15-Jan-1998,10835,PRD077,CST001,SLS001,21-Jan-1998,Federal Shipping,13.00,2,69.53
16-Jan-1998,10836,PRD022,CST020,SLS007,21-Jan-1998,Speedy Express,21.00,52,411.88
16-Jan-1998,10836,PRD035,CST020,SLS007,21-Jan-1998,Speedy Express,18.00,6,411.88
16-Jan-1998,10836,PRD057,CST020,SLS007,21-Jan-1998,Speedy Express,19.50,24,411.88
16-Jan-1998,10836,PRD060,CST020,SLS007,21-Jan-1998,Speedy Express,34.00,60,411.88
16-Jan-1998,10836,PRD064,CST020,SLS007,21-Jan-1998,Speedy Express,33.25,30,411.88
16-Jan-1998,10837,PRD013,CST005,SLS009,23-Jan-1998,Federal Shipping,6.00,6,13.32
16-Jan-1998,10837,PRD040,CST005,SLS009,23-Jan-1998,Federal Shipping,18.40,25,13.32
16-Jan-1998,10837,PRD047,CST005,SLS009,23-Jan-1998,Federal Shipping,9.50,40,13.32
16-Jan-1998,10837,PRD076,CST005,SLS009,23-Jan-1998,Federal Shipping,18.00,21,13.32
19-Jan-1998,10838,PRD001,CST047,SLS003,23-Jan-1998,Federal Shipping,18.00,4,59.28
19-Jan-1998,10838,PRD018,CST047,SLS003,23-Jan-1998,Federal Shipping,62.50,25,59.28
19-Jan-1998,10838,PRD036,CST047,SLS003,23-Jan-1998,Federal Shipping,19.00,50,59.28
19-Jan-1998,10839,PRD058,CST081,SLS003,22-Jan-1998,Federal Shipping,13.25,30,35.43
19-Jan-1998,10839,PRD072,CST081,SLS003,22-Jan-1998,Federal Shipping,34.80,15,35.43
19-Jan-1998,10840,PRD025,CST047,SLS004,16-Feb-1998,United Package,14.00,6,2.71
19-Jan-1998,10840,PRD039,CST047,SLS004,16-Feb-1998,United Package,18.00,10,2.71
20-Jan-1998,10841,PRD010,CST076,SLS005,29-Jan-1998,United Package,31.00,16,424.30
20-Jan-1998,10841,PRD056,CST076,SLS005,29-Jan-1998,United Package,38.00,30,424.30
20-Jan-1998,10841,PRD059,CST076,SLS005,29-Jan-1998,United Package,55.00,50,424.30
20-Jan-1998,10841,PRD077,CST076,SLS005,29-Jan-1998,United Package,13.00,15,424.30
20-Jan-1998,10842,PRD011,CST080,SLS001,29-Jan-1998,Federal Shipping,21.00,15,54.42
20-Jan-1998,10842,PRD043,CST080,SLS001,29-Jan-1998,Federal Shipping,46.00,5,54.42
20-Jan-1998,10842,PRD068,CST080,SLS001,29-Jan-1998,Federal Shipping,12.50,20,54.42
20-Jan-1998,10842,PRD070,CST080,SLS001,29-Jan-1998,Federal Shipping,15.00,12,54.42
21-Jan-1998,10843,PRD051,CST084,SLS004,26-Jan-1998,United Package,53.00,4,9.26
21-Jan-1998,10844,PRD022,CST059,SLS008,26-Jan-1998,United Package,21.00,35,25.22
21-Jan-1998,10845,PRD064,CST063,SLS008,30-Jan-1998,Speedy Express,33.25,48,212.98
21-Jan-1998,10845,PRD023,CST063,SLS008,30-Jan-1998,Speedy Express,9.00,70,212.98
21-Jan-1998,10845,PRD035,CST063,SLS008,30-Jan-1998,Speedy Express,18.00,25,212.98
21-Jan-1998,10845,PRD042,CST063,SLS008,30-Jan-1998,Speedy Express,14.00,42,212.98
21-Jan-1998,10845,PRD058,CST063,SLS008,30-Jan-1998,Speedy Express,13.25,60,212.98
22-Jan-1998,10846,PRD004,CST076,SLS002,23-Jan-1998,Federal Shipping,22.00,21,56.46
22-Jan-1998,10846,PRD070,CST076,SLS002,23-Jan-1998,Federal Shipping,15.00,30,56.46
22-Jan-1998,10846,PRD074,CST076,SLS002,23-Jan-1998,Federal Shipping,10.00,20,56.46
22-Jan-1998,10847,PRD001,CST071,SLS004,10-Feb-1998,Federal Shipping,18.00,80,487.57
22-Jan-1998,10847,PRD019,CST071,SLS004,10-Feb-1998,Federal Shipping,9.20,12,487.57
22-Jan-1998,10847,PRD037,CST071,SLS004,10-Feb-1998,Federal Shipping,26.00,60,487.57
22-Jan-1998,10847,PRD045,CST071,SLS004,10-Feb-1998,Federal Shipping,9.50,36,487.57
22-Jan-1998,10847,PRD060,CST071,SLS004,10-Feb-1998,Federal Shipping,34.00,45,487.57
22-Jan-1998,10847,PRD071,CST071,SLS004,10-Feb-1998,Federal Shipping,21.50,55,487.57
23-Jan-1998,10848,PRD005,CST016,SLS007,29-Jan-1998,United Package,21.35,30,38.24
23-Jan-1998,10848,PRD009,CST016,SLS007,29-Jan-1998,United Package,97.00,3,38.24
23-Jan-1998,10849,PRD003,CST039,SLS009,30-Jan-1998,United Package,10.00,49,0.56
23-Jan-1998,10849,PRD026,CST039,SLS009,30-Jan-1998,United Package,31.23,18,0.56
23-Jan-1998,10850,PRD025,CST084,SLS001,30-Jan-1998,Speedy Express,14.00,20,49.19
23-Jan-1998,10850,PRD033,CST084,SLS001,30-Jan-1998,Speedy Express,2.50,4,49.19
23-Jan-1998,10850,PRD070,CST084,SLS001,30-Jan-1998,Speedy Express,15.00,30,49.19
26-Jan-1998,10851,PRD002,CST067,SLS005,2-Feb-1998,Speedy Express,19.00,5,160.55
26-Jan-1998,10851,PRD025,CST067,SLS005,2-Feb-1998,Speedy Express,14.00,10,160.55
26-Jan-1998,10851,PRD057,CST067,SLS005,2-Feb-1998,Speedy Express,19.50,10,160.55
26-Jan-1998,10851,PRD059,CST067,SLS005,2-Feb-1998,Speedy Express,55.00,42,160.55
26-Jan-1998,10852,PRD002,CST065,SLS008,30-Jan-1998,Speedy Express,19.00,15,174.05
26-Jan-1998,10852,PRD017,CST065,SLS008,30-Jan-1998,Speedy Express,39.00,6,174.05
26-Jan-1998,10852,PRD062,CST065,SLS008,30-Jan-1998,Speedy Express,49.30,50,174.05
27-Jan-1998,10853,PRD018,CST006,SLS009,3-Feb-1998,United Package,62.50,10,53.83
27-Jan-1998,10854,PRD010,CST020,SLS003,5-Feb-1998,United Package,31.00,100,100.22
27-Jan-1998,10854,PRD013,CST020,SLS003,5-Feb-1998,United Package,6.00,65,100.22
27-Jan-1998,10855,PRD016,CST055,SLS003,4-Feb-1998,Speedy Express,17.45,50,170.97
27-Jan-1998,10855,PRD031,CST055,SLS003,4-Feb-1998,Speedy Express,12.50,14,170.97
27-Jan-1998,10855,PRD056,CST055,SLS003,4-Feb-1998,Speedy Express,38.00,24,170.97
27-Jan-1998,10855,PRD065,CST055,SLS003,4-Feb-1998,Speedy Express,21.05,15,170.97
28-Jan-1998,10856,PRD002,CST003,SLS003,10-Feb-1998,United Package,19.00,20,58.43
28-Jan-1998,10856,PRD042,CST003,SLS003,10-Feb-1998,United Package,14.00,20,58.43
28-Jan-1998,10857,PRD003,CST005,SLS008,6-Feb-1998,United Package,10.00,30,188.85
28-Jan-1998,10857,PRD026,CST005,SLS008,6-Feb-1998,United Package,31.23,35,188.85
28-Jan-1998,10857,PRD029,CST005,SLS008,6-Feb-1998,United Package,123.79,10,188.85
29-Jan-1998,10858,PRD007,CST040,SLS002,3-Feb-1998,Speedy Express,30.00,5,52.51
29-Jan-1998,10858,PRD027,CST040,SLS002,3-Feb-1998,Speedy Express,43.90,10,52.51
29-Jan-1998,10858,PRD070,CST040,SLS002,3-Feb-1998,Speedy Express,15.00,4,52.51
29-Jan-1998,10859,PRD024,CST025,SLS001,2-Feb-1998,United Package,4.50,40,76.10
29-Jan-1998,10859,PRD054,CST025,SLS001,2-Feb-1998,United Package,7.45,35,76.10
29-Jan-1998,10859,PRD064,CST025,SLS001,2-Feb-1998,United Package,33.25,30,76.10
29-Jan-1998,10860,PRD051,CST026,SLS003,4-Feb-1998,Federal Shipping,53.00,3,19.26
29-Jan-1998,10860,PRD076,CST026,SLS003,4-Feb-1998,Federal Shipping,18.00,20,19.26
30-Jan-1998,10861,PRD017,CST089,SLS004,17-Feb-1998,United Package,39.00,42,14.93
30-Jan-1998,10861,PRD018,CST089,SLS004,17-Feb-1998,United Package,62.50,20,14.93
30-Jan-1998,10861,PRD021,CST089,SLS004,17-Feb-1998,United Package,10.00,40,14.93
30-Jan-1998,10861,PRD033,CST089,SLS004,17-Feb-1998,United Package,2.50,35,14.93
30-Jan-1998,10861,PRD062,CST089,SLS004,17-Feb-1998,United Package,49.30,3,14.93
30-Jan-1998,10862,PRD011,CST044,SLS008,2-Feb-1998,United Package,21.00,25,53.23
30-Jan-1998,10862,PRD052,CST044,SLS008,2-Feb-1998,United Package,7.00,8,53.23
2-Feb-1998,10863,PRD001,CST035,SLS004,17-Feb-1998,United Package,18.00,20,30.26
2-Feb-1998,10863,PRD058,CST035,SLS004,17-Feb-1998,United Package,13.25,12,30.26
2-Feb-1998,10864,PRD035,CST004,SLS004,9-Feb-1998,United Package,18.00,4,3.04
2-Feb-1998,10864,PRD067,CST004,SLS004,9-Feb-1998,United Package,14.00,15,3.04
2-Feb-1998,10865,PRD038,CST063,SLS002,12-Feb-1998,Speedy Express,263.50,60,348.14
2-Feb-1998,10865,PRD039,CST063,SLS002,12-Feb-1998,Speedy Express,18.00,80,348.14
3-Feb-1998,10866,PRD002,CST005,SLS005,12-Feb-1998,Speedy Express,19.00,21,109.11
3-Feb-1998,10866,PRD024,CST005,SLS005,12-Feb-1998,Speedy Express,4.50,6,109.11
3-Feb-1998,10866,PRD030,CST005,SLS005,12-Feb-1998,Speedy Express,25.89,40,109.11
3-Feb-1998,10867,PRD053,CST048,SLS006,11-Feb-1998,Speedy Express,32.80,3,1.93
4-Feb-1998,10868,PRD026,CST062,SLS007,23-Feb-1998,United Package,31.23,20,191.27
4-Feb-1998,10868,PRD035,CST062,SLS007,23-Feb-1998,United Package,18.00,30,191.27
4-Feb-1998,10868,PRD049,CST062,SLS007,23-Feb-1998,United Package,20.00,42,191.27
4-Feb-1998,10869,PRD001,CST072,SLS005,9-Feb-1998,Speedy Express,18.00,40,143.28
4-Feb-1998,10869,PRD011,CST072,SLS005,9-Feb-1998,Speedy Express,21.00,10,143.28
4-Feb-1998,10869,PRD023,CST072,SLS005,9-Feb-1998,Speedy Express,9.00,50,143.28
4-Feb-1998,10869,PRD068,CST072,SLS005,9-Feb-1998,Speedy Express,12.50,20,143.28
4-Feb-1998,10870,PRD035,CST091,SLS005,13-Feb-1998,Federal Shipping,18.00,3,12.04
4-Feb-1998,10870,PRD051,CST091,SLS005,13-Feb-1998,Federal Shipping,53.00,2,12.04
5-Feb-1998,10871,PRD006,CST009,SLS009,10-Feb-1998,United Package,25.00,50,112.27
5-Feb-1998,10871,PRD016,CST009,SLS009,10-Feb-1998,United Package,17.45,12,112.27
